method,g_steps,tau_steps,use_corrector,corrector,c_stepsize,c_steps,nfe,time_mean,time_var,time_skew,time_kurt,freq_mean,freq_var,freq_skew,freq_kurt,tag
gillespies,3,0,True,barker,0.1,1,38.0,0.0021722400068925,0.000568521900283,0.0578176790630583,0.4326282029672201,0.0021722386423303,0.0044993903137293,0.485521646047543,4.393039214871965,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0016227961744256,0.0005010784573776,0.0595993586357733,0.8076816385948751,0.001622796216173,0.0038343345782121,0.6201924612348823,5.309154560118893,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0010298145371664,8.918449644509114e-05,0.0244564692221817,0.195195763708243,0.0010298141942066,0.0023112320831659,0.4231149434123971,5.233476395085407,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0008121605339406,0.0002270652283881,0.0224040992388027,0.1117897106929895,0.0008121600121974,0.0030136789955088,0.4892637809491544,5.034261095526613,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0010836355424287,0.0001306776002546,0.0273530605796573,0.136272473059891,0.0010836342385487,0.0019989260121776,0.43554819670121,4.263085772656968,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0004215729293621,3.1596640322712896e-05,0.0189056525303741,0.113892593893458,0.0004215722733866,0.0021147480656699,0.4487378614588893,4.952691982283273,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0009036072144651,0.0001761196099194,0.0313226339476953,0.3234633878966992,0.0009036062199503,0.0030731829700276,0.4695685517452262,4.612746712592214,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0014055371611224,0.0001688138138209,0.0535611155017828,0.1121694080029667,0.0014055357346192,0.0032681276104215,0.7477567446338895,14.49654480938123,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0012315215749675,0.0001163091030343,0.0280430722491825,0.1813096937268858,0.0012315205711778,0.0018182226940595,0.2945211628203841,2.801576703725169,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0014110675286878,0.0005279907117937,0.0440663958117325,0.2420278236841159,0.0014110673833781,0.0036665356296778,0.5844268321914206,6.709726342257502,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0014555162411637,0.0001563410093769,0.0284432314435264,0.2545051494500018,0.0014555152735425,0.0028365865246665,0.5698206022292293,5.525507738750165,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0009601275424136,0.0002459778264273,0.0159867863586712,0.0721209473160394,0.0009601270619562,0.0021358074223975,0.5905203946718153,5.9191677197490415,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0010783068502003,0.0004845118859844,0.0306099227089076,0.3180156886891693,0.0010783064534561,0.0024416902912031,0.5358166655340325,4.90393126526693,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0011553117807855,0.0001499814742193,0.0223027852160133,0.1432970240307634,0.0011553107798129,0.001883975234434,0.4495811480065113,5.3633320465958,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0012239701167971,0.000262624072933,0.0218283000124374,0.1371879679867465,0.0012239699344468,0.0025473377930752,0.5218796494672848,4.113359655332208,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0015853262802186,0.0002482032854197,0.0375249889895837,0.2372188419443024,0.0015853249737703,0.0039786655961411,0.5024923402095719,4.836569711825928,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0014315638150559,0.0001768488157356,0.0356146397717769,0.205958906222099,0.0014315631390579,0.0016163705091619,0.5037575444528963,4.687415433234332,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0018383761325744,0.0002966667377579,0.0454459564828561,0.2331425431830703,0.0018383755109458,0.0038753632733871,0.63180670346997,4.818335541397758,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0009289414093339,0.0001527163095733,0.0256766457784936,0.1088390843710138,0.0009289412722683,0.0026967075670678,0.4507390424490946,3.88263588363136,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.001618208509766,0.0004006652429947,0.035569074625664,0.2131057350289486,0.0016182078578719,0.0031259252533001,0.4407957886865748,4.514600367702727,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0013932693680019,0.0001769893772053,0.0219676542041746,0.1465725742064587,0.0013932677843419,0.0038747281597619,0.4403980486754847,3.351800897612514,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0013399782485904,0.0001963668384905,0.0351013025664569,0.2474795590465758,0.0013399775553134,0.0025561891614574,0.5256576062035428,5.694014254914052,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0012615027333923,0.0002335490159436,0.0356945362526372,0.3389273904844582,0.0012615017952828,0.0024011307234952,0.5587708195307036,5.394806200703824,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0005131118614136,0.0004710753382473,0.0233361115798155,0.2656749487348011,0.0005131110520377,0.0039482773665666,0.5411427745886378,5.086718298664715,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0015093686578761,0.0001323810225024,0.0348246141285735,0.3009676848322619,0.0015093676751626,0.0029304622174657,0.3401803677629542,3.272819712833232,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0008189613885121,9.048581777745683e-05,0.031892759171904,0.1925094296763733,0.0008189606592592,0.0020485139152281,0.4973042886009863,4.999760388365289,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0006138236374024,0.0001410358954115,0.0311874348336003,0.2076473156179799,0.0006138226825753,0.0028818476021277,0.5438951341346882,5.689611763192661,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0012794290922679,0.0001647075803356,0.0242712908673546,0.1353912626257762,0.001279429216295,0.001881197326188,0.5878445401068402,5.366467906618305,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0011491860302471,0.0002186840051891,0.0266836322971463,0.1119246065733924,0.0011491852250548,0.0016964621892094,0.3922473519532697,3.7345693193001206,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0012042567439922,6.52730156776436e-05,0.0278982775532958,0.2158482214014411,0.0012042556245968,0.0018087324753887,0.5704181928431658,5.161013658224665,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0019102541559174,0.0002268474175161,0.0242875131941396,0.1655527152282169,0.0019102526682135,0.0043055036358779,0.5652497173389536,5.670845427925671,gillespies+1barker-0.1
gillespies,2,0,True,barker,0.1,1,57.0,0.0014791936305281,0.0002104795356946,0.0322112706190319,0.1730990342317601,0.0014791928074624,0.0022670379442165,0.4219805211403205,4.293838514336402,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.001013196009987,7.649414225731232e-05,0.0306229230435052,0.2285681886043256,0.0010131954800395,0.0020603843926715,0.455865285420404,4.429723919249697,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0020036977128486,0.0001878829848239,0.0345074730228476,0.2171735594685264,0.0020036966818371,0.0039334599455463,0.5625146714046223,4.466236661280381,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0018011889596923,0.0005298992716876,0.0377350276614146,0.3932431265528199,0.0018011888182763,0.0019575263065743,0.4201083407241174,4.214427901391713,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0009179458027821,0.0002280403679941,0.0166756682509252,0.0862494530898929,0.0009179449212627,0.0024882062066735,0.5133795017013855,5.044951626298842,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0010132068835326,9.318506156816515e-05,0.029368784297349,0.2000163273026296,0.0010132061540557,0.0017423263125287,0.4964026813765644,4.5191060732128525,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0010751979938437,0.0006263043877546,0.0352446918642047,0.2580472927292755,0.0010751978287188,0.003902208694235,0.6263128269062901,5.466352003814273,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0010360445458191,0.0002027649671695,0.023461275467013,0.1074692160291595,0.0010360436583032,0.0018915139825123,0.4874402214271625,8.210461800493485,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0025538392462212,0.0003611915067787,0.0503831670081408,0.3133025505266101,0.0025538378609128,0.0037988268012868,0.6338120200500597,6.448587247841166,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0015098335034764,0.0002162761808486,0.0322007607072721,0.3076796537474485,0.0015098325262785,0.0024983989240179,0.3065141982275917,3.9596357391540016,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0012420707204347,0.0001516967835675,0.0379868690223901,0.1880384642418729,0.0012420699189612,0.0026342541652793,0.565049166664778,4.790724848493825,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0015410135053384,0.0005035839467661,0.0269013436104,0.3213088063211864,0.0015410127605157,0.003120567292116,0.5175809156017656,3.987485479401434,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0014260976288223,0.0002955263777939,0.0398471555594772,0.2751424874708352,0.0014260967028253,0.0043217358950707,0.4991752424006578,4.744456301517956,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0012884526274986,0.0002225313188381,0.0261314568708659,0.1870002729275847,0.0012884520257585,0.002886816088565,0.4718563035435697,4.3107063419493405,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0011657475002469,0.000188225598955,0.0258068722359769,0.1480509011672506,0.0011657464956811,0.0020411206322727,0.5520161439934724,3.2159831912782013,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.000630693051089,0.0001640710634544,0.0141287571358283,0.1569606787723567,0.0006306922605363,0.002817907363817,0.4740391951044073,5.304505199449721,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0015495827487043,0.0004502127433337,0.0498977123530929,0.7774968439099006,0.0015495818684745,0.0039245629914681,0.5709846283353841,4.998430042535975,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.001175971858692,0.0001355441550438,0.0324284828206234,0.1109315595395913,0.0011759708596613,0.002853150750971,0.4731790610811239,4.366644336200243,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0009795541185984,0.0003721837691275,0.0240041370907555,0.2110678128354691,0.0009795532474084,0.0026492682925968,0.4895189194863409,3.850006282727937,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0006907240936206,0.0002046896073998,0.0310962182229115,0.2778473246264223,0.0006907239065131,0.0031901491815825,0.4075971282871455,4.835539418123907,gillespies+1barker-0.1
gillespies,1,0,True,barker,0.1,1,114.0,0.0017636088802224,0.0001069281446793,0.0399898169113044,0.219064203316281,0.0017636082928319,0.0025273439399299,0.4849571312930728,4.8626394137,gillespies+1barker-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0009321495012624,8.059539888644483e-05,0.0289083769838898,0.2028377093738047,0.0009321489640071,0.0010864021212277,0.5155860910408071,4.978234499546803,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0014125590989392,0.0002714174327159,0.0291840287251772,0.3276491132285635,0.0014125586374294,0.0019540699571373,0.442802051504079,5.224094706879612,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.001344184379721,0.0001936792458292,0.0277184893469942,0.3304753031806618,0.0013441838261305,0.0028289888355513,0.6063276850319,5.214042174721812,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0008722536653318,0.0001405832833081,0.0184954289717162,0.1357371946559359,0.0008722531548353,0.0018800386712486,0.4300575531027404,4.968737710994304,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0012066005108722,0.0003901732869697,0.0287720670569233,0.2247958446245211,0.0012066004200565,0.0029824735180112,0.4858322536780737,5.149447568150157,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0012317653312308,0.000119383923692,0.0374130025580024,0.3503759290890072,0.0012317647720259,0.0028334566564163,0.5132459409631539,4.643904367477501,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0012904562747434,0.0001362467674743,0.0253742402540931,0.1641353084913894,0.0012904555967992,0.0021171967520223,0.5884148771686198,4.204284427436799,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0008658653080051,0.0001877726276019,0.0209739393714151,0.164091174831786,0.0008658651561591,0.0028493319589046,0.5681407851262321,5.234740566471696,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0009032432461288,0.0002529291194654,0.025626720135581,0.207147657467606,0.0009032427402398,0.002260186105918,0.5125994300506472,5.060512963639467,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0008675926118534,0.0001160008341026,0.0193551961823493,0.0922585391143307,0.0008675921673461,0.0019489684100862,0.4910732659250322,5.601110580705778,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0014371695146675,0.0001978453296863,0.0306061215456629,0.1649863466440509,0.0014371685065423,0.0027997961346915,0.5114102406116802,5.137449388437022,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0014947494985769,0.0002456088957042,0.0288208676681646,0.2402142259801843,0.0014947487032948,0.0029732606104766,0.4569681307898464,3.397606680438481,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0012604986543468,8.751590142885028e-05,0.03727444266045,0.2793010194907914,0.00126049791021,0.0020461694376452,0.5682494668910941,5.104140395819616,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0010157872124702,0.0001058092251451,0.0311465421359408,0.166941107268408,0.0010157859242884,0.0020515291968672,0.5026151395418543,5.447277524208683,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0016538619614167,0.0002753794106541,0.0309010944618792,0.2663246640145511,0.001653861998599,0.0037709396705823,0.52117534206646,5.2202103582394885,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0008232739463745,0.0001745637874349,0.0348018097663868,0.2081608795035071,0.0008232731168123,0.0035582791119957,0.574213258142754,6.33254895711698,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0011841065500949,0.0001663514424161,0.0414694118371925,0.249564582136194,0.0011841061178817,0.0029543168186995,0.5473079745261689,6.081457983683391,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0013590967318438,0.0002028869745146,0.0250693937997099,0.2558255514094305,0.0013590961110509,0.0031145592640479,0.5675944848141165,4.854796457223008,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0005764307291171,0.0001543250076184,0.0167641195381968,0.3083610034593366,0.0005764301557284,0.0019929440019306,0.3760422365025402,3.980673930752173,gillespies+1birthdeath-0.1
gillespies,3,0,True,birthdeath,0.1,1,38.0,0.0011933880929392,0.0001984173583621,0.0368579372282176,0.2433336435271603,0.0011933877070976,0.0022421762181997,0.4807943487610591,5.1834462778598045,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0004146067055221,0.0001022691831844,0.0204464722114141,0.263357340990028,0.0004146056341304,0.0020004001636713,0.3908507760967387,3.265424867866825,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0014347270878739,0.000166795293564,0.0296303562076297,0.1612743302312922,0.0014347266939468,0.0022516639254014,0.4698967257439515,4.424757222166336,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0010809395731807,0.0002526768356085,0.0228148570298584,0.2709239424893253,0.0010809395928058,0.0025518885249062,0.4082826544412234,4.916667941242702,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0003007818172257,0.0001226340418814,0.0187527395635747,0.0778465858105472,0.0003007816616502,0.0013389540236061,0.4797807968635822,5.496057678175324,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0008584301906818,9.477635339612522e-05,0.0266660582586041,0.1386754922246284,0.0008584294597743,0.0018848125694863,0.5149370265658757,4.811862332055425,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0005595833792862,0.0001879299875318,0.0267739385177655,0.1751482379894969,0.0005595837240718,0.0021158061788275,0.4363376085370079,4.23710985507218,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0017195785129486,7.81260216409735e-05,0.0284675993892484,0.1579357281400127,0.001719577666357,0.0023429436538735,0.4855680683843575,5.841299439924411,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0009702391571145,0.0001610987539761,0.0235149887288645,0.0937872707154853,0.0009702388819864,0.0023620133535351,0.5230682270705721,5.16608556223786,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0013905536558062,0.0002427668232993,0.0244267635259585,0.1653123212846659,0.001390552427246,0.0037672983973769,0.5669798449357549,4.523979952876476,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0013036044047413,0.0001907217547107,0.0283790308004326,0.1477358719318894,0.0013036037781553,0.0024496981033594,0.5011959330259852,5.498162589648171,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0016059672182481,0.0003781589838325,0.0413850875650732,0.3912401882782275,0.0016059659032291,0.002916879636769,0.5153687816592324,5.118565166982736,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0009000368507171,0.0001697199394974,0.0278333489571112,0.2979451441409649,0.0009000357297106,0.0019338906060359,0.5187293948640371,5.725234467961227,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0011439731245282,0.0001550002635463,0.0341328277021547,0.1988006836734165,0.0011439724233901,0.0032268058922932,0.4843827822517242,4.662669288768331,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0006211361181871,0.000161550068211,0.0181763083077575,0.186394944897327,0.0006211356728702,0.0020911625627761,0.5366172584834544,4.804240785508058,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0011874551178777,0.0001639011962674,0.0299849415866652,0.2404959001732795,0.0011874544561735,0.0015800253021034,0.4068678655160418,4.03353757248968,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0008854005617762,0.0002416451919517,0.0276467148761443,0.2434664035156095,0.0008853997284306,0.0015077222555453,0.4519797159660334,4.287805627602324,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0013757617472382,0.0001114078533802,0.0320414771138379,0.2154101499583175,0.0013757611634611,0.00240000447401,0.5610119552453935,4.8481915744683,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0015711437044384,0.0001984940138179,0.0317787579623352,0.1322633615921231,0.0015711435067234,0.0026820224745125,0.662364673305846,7.306135936375251,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0022261671434431,0.0001540154475473,0.0422954198970669,0.3104287125731959,0.0022261660474049,0.0028133397706554,0.4096090883696639,2.992190021463701,gillespies+1birthdeath-0.1
gillespies,2,0,True,birthdeath,0.1,1,57.0,0.0020745382293691,0.0001510109394411,0.0384968704619776,0.1695093892601198,0.0020745370074179,0.0030303834322068,0.6841907273398731,7.244053187906517,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0015217820590426,0.0002748727802785,0.0329514508276304,0.3948523768885618,0.0015217817029163,0.003523296919739,0.5399794568058193,5.983931829792076,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0007395638849695,9.826935675926036e-05,0.0214823116322927,0.1322242406204235,0.0007395632207922,0.0029544260269374,0.403019188480783,4.769145243582363,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0011701267948767,0.0002878586667868,0.0341926138554996,0.2905203852052895,0.0011701262638514,0.0037083034281644,0.4847596141079199,4.503086966991941,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0010080006207277,0.0001766511091301,0.0206724479890905,0.1555872851727096,0.0010080001694814,0.0015515309216803,0.4184808320895845,4.122619273053389,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0017816230132826,0.0005415266443007,0.0440679041227357,0.6734606523911879,0.0017816220737334,0.0043754190720381,0.4370592521719847,4.706610733977059,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.001474970899727,0.0001157857203117,0.0391450347149808,0.1744276604420887,0.0014749701729026,0.0024933272521687,0.3777203203596853,3.9766482495323823,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0017776177533949,0.0003728337725123,0.0461614071464511,0.3943660792356789,0.0017776169622387,0.00412244311459,0.679814939126591,7.686924475226159,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0015226500025146,0.000428741721042,0.0359863632304705,0.2817177605090507,0.0015226495201061,0.0030485123592598,0.4487680967610545,4.395281495942862,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0005801988086477,8.702798256336298e-05,0.0206899124212408,0.0757241292246181,0.0005801981511873,0.0016725768852394,0.5936873972337947,5.861253032793782,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0006001252968561,0.0001998482395886,0.0183973720395008,0.183492868914945,0.0006001245026648,0.0029531750376499,0.4606734873624459,4.169092554960627,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.000611672183036,9.785508185965872e-05,0.0311953152398749,0.3529901965994513,0.0006116716926517,0.0023842254802292,0.3875784570402402,3.618110012468255,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0002982945073596,0.0001422504892622,0.0138732758764249,0.1259548458859203,0.0002982939167178,0.0011619740614053,0.3646524243301056,4.8413230595049175,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0015317251551063,0.0002414323265885,0.0267597023336084,0.2067150945051436,0.0015317245913025,0.0029863875813606,0.4406887369850934,4.450631316610154,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0008123858539093,0.0001050065825489,0.0202212554437627,0.1145857839920429,0.0008123853415633,0.0018885958511222,0.5300645020776273,5.388482357483612,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0010245713499933,0.0001107298735002,0.0301564213678083,0.2902762967216545,0.0010245704168227,0.0032829015984325,0.4274327388615578,4.481782408422836,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0015111268218826,0.0002229650357716,0.0398710854888308,0.2124091735652768,0.0015111258546692,0.0039041057011389,0.5937905424026687,4.851660019043197,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0014751668123893,0.0001281024529722,0.0235790689045355,0.171814410058872,0.0014751659058012,0.0029403088590057,0.6174257034774892,5.077867538995325,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0016438248259349,0.000127179810974,0.0350701601458266,0.1785607957250636,0.0016438244818586,0.0020349561720031,0.5227694485739164,5.847608130216171,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.001036968462162,0.0002832955408943,0.0286248760502358,0.1717093626793673,0.0010369685503773,0.0026853761322218,0.4352886506722077,5.076482798381343,gillespies+1birthdeath-0.1
gillespies,1,0,True,birthdeath,0.1,1,114.0,0.0010537501595343,0.000254541147727,0.0268198351145847,0.151735867358184,0.0010537496827893,0.0020911916701631,0.5301547732105341,4.101824386122763,gillespies+1birthdeath-0.1
tauleaping,0,20,True,mpf,0.1,2,56.0,0.0010098355787699,0.0001168603814594,0.0291787857416668,0.2544085870669534,0.0010098358234793,0.0010308633306742,0.3475818708638271,2.716082843609288,tauleaping+2mpf-0.1
tauleaping,0,20,True,mpf,0.1,2,56.0,0.0008104020288032,4.38077101274296e-05,0.0228028153757441,0.155967731541386,0.0008104020892263,0.0007350986173563,0.2733815457264513,2.9165032073465604,tauleaping+2mpf-0.1
tauleaping,0,20,True,mpf,0.1,2,56.0,0.0017695577574637,0.0001151055792437,0.029643937733685,0.1838954797171448,0.0017695579884539,0.001629248347621,0.2887900872095834,2.768461472700888,tauleaping+2mpf-0.1
tauleaping,0,20,True,mpf,0.1,2,56.0,0.0008573643517243,0.000129762313699,0.0245118018813307,0.1324550779669627,0.0008573642458782,0.001238306158182,0.3379504047423018,2.184192437994932,tauleaping+2mpf-0.1
tauleaping,0,20,True,mpf,0.1,2,56.0,0.0009742146472445,0.0001700515415874,0.0195417861734253,0.1606607422565046,0.0009742150980235,0.0011822427149876,0.3894156181109024,3.1072597836151115,tauleaping+2mpf-0.1
tauleaping,0,20,True,mpf,0.1,2,56.0,0.0004291447000468,6.59694012406356e-05,0.0195060104400587,0.1237449037651776,0.0004291447894802,0.0006189988449603,0.3595370321927788,3.900924749004867,tauleaping+2mpf-0.1
tauleaping,0,20,True,mpf,0.1,2,56.0,0.001912794767478,0.0002141700052324,0.0321145729993104,0.2026533738622456,0.001912794588181,0.0022954915942428,0.3965566528476796,3.107968908077207,tauleaping+2mpf-0.1
tauleaping,0,20,True,mpf,0.1,2,56.0,0.0014093559503622,8.08956790591417e-05,0.0219020899526669,0.110608251840594,0.0014093558843422,0.0008369726138772,0.3336883115342874,3.3509948924413595,tauleaping+2mpf-0.1
tauleaping,0,20,True,mpf,0.1,2,56.0,0.0008538448773884,6.040491348290797e-05,0.030110560505393,0.3445865496291436,0.0008538452142254,0.0006341771397535,0.4011604513965586,3.8004851642319455,tauleaping+2mpf-0.1
tauleaping,0,20,True,mpf,0.1,2,56.0,0.000984495161309,8.245713943892146e-05,0.0294235311885875,0.1157413574039379,0.0009844960189947,0.0007588027692093,0.2662110602448603,3.021493884886865,tauleaping+2mpf-0.1
tauleaping,0,20,True,mpf,0.1,2,56.0,0.0010292884372587,0.0001760741237691,0.0304582796036281,0.250705857968733,0.0010292881587711,0.0014527114634963,0.3053310875897238,3.0766707266672024,tauleaping+2mpf-0.1
tauleaping,0,20,True,mpf,0.1,2,56.0,0.0008725662660637,0.0001883470352745,0.0268643302655802,0.1718220573052223,0.0008725662897708,0.0010104379420092,0.307421434716064,2.9690296311987416,tauleaping+2mpf-0.1
tauleaping,0,20,True,mpf,0.1,2,56.0,0.0015689226045551,6.900330312630711e-05,0.024557349566657,0.131855683953153,0.0015689229715227,0.000510688347334,0.2239080492448535,3.11978074245674,tauleaping+2mpf-0.1
